Service,Number,Name,Address,Dept,CP,Ville,Latitude,Longitude,WGS84
Vélib,1003,01003 - RIVOLI SAINT DENIS,7 RUE SAINT DENIS - 75001 PARIS,75,75001,PARIS,48.85915029,2.347620088,48.85915029
Vélib,1006,01006 - GRANDE TRUANDERIE,2-4 rue DE LA GRANDE TRUANDERIE 75001 PARIS,75,75001,PARIS,48.8626318,2.349732145,48.8626318
Vélib,5010,05010 - SAINT MICHEL HENRI BARBUSSE,1 RUE HENRI BARBUSSE - 75005 PARIS,75,75005,PARIS,48.84375698,2.339306722,48.84375698
Vélib,904,00904 - PLACE JOFFRE / ECOLE MILITAIRE,ECOLE MILITAIRE-AVENUE DE LA MOTTE PICQUET - 75007 PARIS,75,75007,PARIS,48.85213621,2.301961227,48.85213621
Vélib,8029,08029 - PLACE DU CANADA,1 AVENUE FRANKLIN ROOSEVELT - 75008 PARIS,75,75008,PARIS,48.86534627,2.310193788,48.86534627
Vélib,9019,09019 - VICTOR MASSE,38 RUE VICTOR MASSE - 75009 PARIS,75,75009,PARIS,48.88114903,2.336681004,48.88114903
Vélib,12109,12109 - CHAROLAIS,212 RUE DE CHARENTON - 75012 PARIS,75,75012,PARIS,48.84086946,2.387564335,48.84086946
Vélib,15037,15037 - GROULT,202 RUE LECOURBE - 75015 PARIS,75,75015,PARIS,48.84041619,2.295464907,48.84041619
Vélib,17108,17108 - BESSIERES,102 BOULEVARD BESSIERES - 75017 PARIS,75,75017,PARIS,48.89618127,2.318020679,48.89618127
Vélib,19038,19038 - JOURDAIN,9 RUE LASSUS - 75019 PARIS,75,75019,PARIS,48.87555039,2.389038161,48.87555039
Vélib,19012,19012 - LALLY TOLLENDAL,5 RUE LALLY TOLLENDAL - 75019 PARIS,75,75019,PARIS,48.88270064,2.374693389,48.88270064
Vélib,19106,19106 - GARE EMGP,15 RUE MADELEINE VIONNET - 75019 PARIS,75,75019,PARIS,48.90177385,2.372628294,48.90177385
Vélib,19117,19117 - EURYALE DEHAYNIN,22 RUE EURYALE DEHAYNIN - 75019 PARIS,75,75019,PARIS,48.88630005,2.377388863,48.88630005
Vélib,4105,04105 - MORLAND,17 BOULEVARD DU MORLAND - 75004 PARIS,75,75004,PARIS,48.84996004,2.363239869,48.84996004
Vélib,5008,05008 - ST GERMAIN-DANTE,9 RUE DE DANTE - 75005 PARIS,75,75005,PARIS,48.85097723,2.346076826,48.85097723
Vélib,7014,07014 - SAINT FRANCOIS XAVIER,35 BOULEVARD DES INVALIDES - 75007 PARIS,75,75007,PARIS,48.85167823,2.314633841,48.85167823
Vélib,9106,09106 - AUBER,3 RUE BOUDREAU - 75009 PARIS,75,75009,PARIS,48.87219025,2.329423494,48.87219025
Vélib,13151,13151 - GARE D'AUSTERLITZ,GARE D'AUSTERLITZ - 75013 PARIS,75,75013,PARIS,48.8405773,2.366124462,48.8405773
Vélib,42002,42002 - GARE (IVRY),VIS-A-VIS DU 17 RUE DE LA GARE - 94200 IVRY SUR SEINE,94,94200,IVRY-SUR-SEINE,48.81492647,2.392001636,48.81492647
Vélo2,50004,50004 - CER04 - LE BON TEMPS,AVENUE DU BON TEMPS ANGLE AVENUE DU HAZAY - 95000 CERGY,95,95000,CERGY,49.05229745,2.023269785,49.05229745
Vélib,1027,01027 - BERGER,49 RUE BERGER - 75001 PARIS,75,75001,PARIS,48.86223872,2.341960938,48.86223872
Vélib,2108,02108 - VIVIENNE,42 RUE VIVIENNE - 75002 PARIS,75,75002,PARIS,48.87124227,2.341394999,48.87124227
Vélib,6015,06015 - MAZET SAINT ANDRE DES ARTS,10 RUE ANDRE MAZET - 75006 PARIS,75,75006,PARIS,48.85375107,2.339113723,48.85375107
Vélib,10027,10027 - DUNKERQUE,4 RUE DE DUNKERQUE - 75010 PARIS,75,75010,PARIS,48.8793551,2.358379192,48.8793551
Vélib,11002,11002 - ROQUETTE THIERE,37 RUE DE LA ROQUETTE - 75011 PARIS,75,75011,PARIS,48.8551063,2.373424542,48.8551063
Vélib,15067,15067 - DESAIX,23 RUE DESAIX - 75015 PARIS,75,75015,PARIS,48.8528046,2.29307703,48.8528046
Vélib,19004,19004 - QUAI DE LA LOIRE,4 QUAI DE LA LOIRE - 75019 PARIS,75,75019,PARIS,48.88339734,2.371074523,48.88339734
Vélib,23008,23008 - REPUBLIQUE (LEVALLOIS),PLACE DE LA REPUBLIQUE - 92300 LEVALLOIS,92,92300,LEVALLOIS-PERRET,48.89319468,2.28891416,48.89319468
Vélib,34005,34005 - LESENNE (SAINT OUEN),44 RUE ADRIEN LESENNE - 93400 SAINT OUEN,93,93400,SAINT-OUEN,48.90255328,2.348274936,48.90255328
Vélo2,54903,54903 - VAU03 - LE BOULINGRIN,Avenue Simone Signoret angle rue de l'Enfance - 95490 VAUREAL,95,95490,VAUREAL,49.02627484,2.016950696,49.02627484
Vélib,13048,13048 - TOLBIAC WURTZ,20 RUE WURTZ - 75013 PARIS,75,75013,PARIS,48.82649433,2.344301716,48.82649433
Vélib,17010,17010 - JONCQUIERE,90 RUE DE LA JONQUIERE - 75017 PARIS,75,75017,PARIS,48.89476862,2.318885354,48.89476862
Vélib,21007,21007 - RHIN DANUBE (BOULOGNE BILLANCOURT),15 ROND POINT RHIN DANUBE - 92100 BOULOGNE BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.8406493,2.227978775,48.8406493
Vélib,4007,04007 - BOURDON,BOULEVARD BOURDON - 75004 PARIS,75,75004,PARIS,48.85255712,2.368240719,48.85255712
Vélib,12113,12113 - CARDINAL LAVIGERIE,4 PLACE DU CARDINAL LAVIGERIE - 75012 PARIS,75,75012,PARIS,48.83293419,2.402636749,48.83293419
Vélib,12036,12036 - REUILLY,116 RUE DE REUILLY - 75012 PARIS,75,75012,PARIS,48.84030274,2.394630399,48.84030274
Vélib,13042,13042 - NATIONALE BACH,150 RUE NATIONALE - 75013 PARIS,75,75013,PARIS,48.83095746,2.364107053,48.83095746
Vélib,43002,43002 - LAGNY (VINCENNES),1 BIS RUE DE LAGNY - 94300 VINCENNES,94,94300,VINCENNES,48.84887902,2.426198422,48.84887902
Vélo2,50001,50001 - CER01 - GARE LES HAUTS DE CERGY(CB),PLACE DES 3 GARES - 95000 CERGY,95,95000,CERGY,49.04821411,2.011811193,49.04821411
Vélib,14010,14010 - JEAN MOULIN ALESIA,12 AVENUE JEAN MOULIN - 75014 PARIS,75,75014,PARIS,48.8274269,2.325760333,48.8274269
Vélib,16107,16107 - GODARD,2 RUE BENJAMIN GODARD - 75016 PARIS,75,75016,PARIS,48.86598324,2.275725636,48.86598324
Vélib,16024,16024 - KENNEDY RANELAGH,4 RUE RANELAGH DEVANT RER - 75016 PARIS,75,75016,PARIS,48.85293316,2.28043972,48.85293316
Vélib,17101,17101 - ALEXANDRE CHARPENTIER,FACE 3 RUE ALEXANDRE CHARPENTIER - 75017 PARIS,75,75017,PARIS,48.88434112,2.288273753,48.88434112
Vélib,31703,31703 - CARNOT (BAGNOLET),177 RUE SADI CARNOT - 93170 BAGNOLET,93,93170,BAGNOLET,48.875267,2.423649491,48.875267
Vélib,21021,21021 - PARADIS (BOULOGNE-BILLANCOURT),FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.83317496,2.257005867,48.83317496
Vélib,42502,42502 - RASPAIL 2 (GENTILLY),FACE AU 79 AVENUE RASPAIL- 94250 GENTILLY,94,94250,GENTILLY,48.81312765,2.346794374,48.81312765
Vélib,43001,43001 - PARIS 1 (VINCENNES),168 AVENUE DE PARIS - 94300 VINCENNES,94,94300,VINCENNES,48.84633805,2.42024734,48.84633805
Vélo2,50023,50023 - CER23 - LES TOULEUSES,AVENUE DU SUD - 95000 CERGY,95,95000,CERGY,49.03043963,2.082152707,49.03043963
Vélo2,50018,50018 - CER18 - PORT CERGY (CB),BOULEVARD DU PORT ANGLE RUE JEAN BART - 95000 CERGY,95,95000,CERGY,49.0314815,2.061675503,49.0314815
Vélib,14021,14021 - PLACE DE LA PORTE DE CHATILLON,BOULEVARD BRUNE PORTE DE CHATILLON - 75014 PARIS,75,75014,PARIS,48.8244897,2.318447431,48.8244897
Vélib,16002,16002 - PERGOLESE,FACE 25 RUE PERGOLESE - 75016 PARIS,75,75016,PARIS,48.87518496,2.284219432,48.87518496
Vélib,20119,20119 - SQUARE DE MENILMONTANT,138 RUE DE MENILMONTANT - 75020 PARIS,75,75020,PARIS,48.87013646,2.396690613,48.87013646
Vélib,1020,01020 - RIVOLI CONCORDE,2 RUE CAMBON - 75001 PARIS,75,75001,PARIS,48.86628522,2.325249045,48.86628522
Vélib,3014,03014 - GRENIER SAINT LAZARE,FACE 34 RUE GRENIER SAINT LAZARE - 75003 PARIS,75,75003,PARIS,48.86306283,2.352839381,48.86306283
Vélib,4104,04104 - SEBASTOPOL RAMBUTEAU,FACE 40 BOULEVARD SEBASTOPOL - 75004 PARIS,75,75004,PARIS,48.8618831,2.350220976,48.8618831
Vélib,8016,08016 - SQUARE LOUIS XVI,DEV 32 RUE PASQUIER - 75008 PARIS,75,75008,PARIS,48.8732044,2.323658831,48.8732044
Vélib,12023,12023 - SAHEL,15 AVENUE EMILE LAURENT - 75012 PARIS,75,75012,PARIS,48.84076228,2.410523441,48.84076228
Vélib,14033,14033 - DAGUERRE GASSENDI,31 RUE FRODEVAUX - 75014 PARIS,75,75014,PARIS,48.83568044,2.328290822,48.83568044
Vélib,15040,15040 - MONCLAR,33 BIS RUE SAINT AMAND - 75015 PARIS,75,75015,PARIS,48.83411715,2.308850015,48.83411715
Vélib,15105,15105 - SUFFREN FÉDÉRATION,84 RUE DE LA FEDERATION - 75015 PARIS,75,75015,PARIS,48.85276674,2.297876431,48.85276674
Vélib,15027,15027 - GIDE,4 RUE ANDRE GIDE  - 75015 PARIS,75,75015,PARIS,48.83656622,2.312707121,48.83656622
Vélib,16039,16039 - VERSAILLES EXELMANS,27 BOULEVARD EXELMANS - 75016 PARIS,75,75016,PARIS,48.84096295,2.264394118,48.84096295
Vélib,18021,18021 - MARCADET - RAMEY,98 RUE MARCADET - 75018 PARIS,75,75018,PARIS,48.89092238,2.344986482,48.89092238
Vélib,20110,20110 - PORTE DES LILAS,FACE 241 AVENUE GAMBETTA - 75020 PARIS,75,75020,PARIS,48.87541242,2.405960331,48.87541242
Vélib,13106,13106 - BOBILLOT MERY,17 RUE BOBILLOT - 75013 PARIS,75,75013,PARIS,48.82987537,2.354246535,48.82987537
Vélib,21707,21707 - PASTEUR (VANVES),9 AVENUE PASTEUR ANGLE CARREFOUR ALBERT LEGRIS - 92170 Vanves,92,92170,VANVES,48.82509933,2.292500331,48.82509933
Vélib,21014,21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT),FACE AU 12 RUE DU HAMEAU FLEURIE - 92100 BOULOGNE BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.83142865,2.241204653,48.83142865
Vélib,31704,31704 - HORNET (BAGNOLET),FACE AU 1 RUE JEANNE HORNET - 93170 BAGNOLET,93,93170,BAGNOLET,48.8739292,2.42793358,48.8739292
Vélib,19037,19037 - PORTE DES LILAS,304 RUE DE BELLEVILLE - 75019 PARIS,75,75019,PARIS,48.87660392,2.404769691,48.87660392
Vélib,14006,14006 - SAINT JACQUES TOMBE ISSOIRE,46 BOULEVARD SAINT JACQUES - 75014 PARIS,75,75014,PARIS,48.83319032,2.336933391,48.83319032
Vélib,16019,16019 - HENRI MARTIN,FACE 98 AV. HENRI MARTIN - 75016 PARIS,75,75016,PARIS,48.86302532,2.26880655,48.86302532
Vélib,18010,18010 - MARX DORMOY,81 RUE RIQUET - 75018 PARIS,75,75018,PARIS,48.89013399,2.360504245,48.89013399
Vélib,18102,18102 - RUE DE LA CHAPELLE,69 BIS RUE DE LA CHAPELLE - 75018 PARIS,75,75018,PARIS,48.89648283,2.358845525,48.89648283
Vélib,20016,20016 - PYRENEES VITRUVE,114 BIS RUE DES PYRENEES - 75020 PARIS,75,75020,PARIS,48.8571294,2.404425625,48.8571294
Vélib,44101,44101 - PLACE MONGOLFIER (SAINT MAURICE),PLACE MONTGOLFIER - 94410 SAINT MAURICE,94,94410,SAINT-MAURICE,48.81505001,2.459239415,48.81505001
Vélib,5014,05014 - CALVIN,8 RUE JEAN CALVIN - 75005 PARIS,75,75005,PARIS,48.84163271,2.348552018,48.84163271
Vélib,10111,10111 - BOURSE DU TRAVAIL,100 QUAI DE JEMMAPES - 75010 PARIS,75,75010,PARIS,48.8734628,2.364035059,48.8734628
Vélib,11024,11024 - BOULEVARD VOLTAIRE,82 RUE SEDAINE - 75011 PARIS,75,75011,PARIS,48.85882891,2.378871327,48.85882891
Vélib,22003,22003 - BEFFROY (NEUILLY),3 RUE BEFFROY - 92200 NEUILLY,92,92200,NEUILLY-SUR-SEINE,48.88670498,2.261263518,48.88670498
Vélib,28002,28002 - SOLJENITSYNE (PUTEAUX),BOULEVARD ALEXANDRE SOLJENITSYNE - 92800 PUTEAUX,92,92800,PUTEAUX,48.88468634,2.248125491,48.88468634
Vélib,31006,31006 - REPUBLIQUE 2 (MONTREUIL),2/4 PLACE DE LA REPUBLIQUE - 93100 MONTREUIL,93,93100,MONTREUIL,48.85375962,2.424445808,48.85375962
Vélib,19041,19041 - PYRÉNÉES,101 RUE DE BELLEVILLE - 75019 PARIS,75,75019,PARIS,48.87434914,2.386095374,48.87434914
Vélib,13032,13032 - MASSENA,163 AVENUE D'ITALIE - 75013 PARIS,75,75013,PARIS,48.81989462,2.359432938,48.81989462
Vélib,14026,14026 - PLANTES MOULIN VERT,23 RUE DES PLANTES - 75014 PARIS,75,75014,PARIS,48.8301472,2.323313446,48.8301472
Vélib,15033,15033 - VIOLET,5 PLACE VIOLET - 75015 PARIS,75,75015,PARIS,48.84479039,2.29054156,48.84479039
Vélib,21004,21004 - JAURES 2 (BOULOGNE-BILLANCOURT),55 BOULEVARD JEAN JAURES - 92100 BOULOGNE-BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.84002326,2.239818997,48.84002326
Vélib,8040,08040 - CHAMPS ELYSEES CHARRON,65 RUE PIERRE CHARRON - 75008 PARIS,75,75008,PARIS,48.87007034,2.304315447,48.87007034
Vélib,13038,13038 - CHOISY POINT D'IVRY,28 AVENUE DE CHOISY - 75013 PARIS,75,75013,PARIS,48.82190797,2.363334711,48.82190797
Vélib,22013,22013 - SAINTE FOY (NEUILLY),2 rue de Chézy - 92200 NEUILLY,92,92200,NEUILLY-SUR-SEINE,48.88514005,2.267800008,48.88514005
Vélib,23010,23010 - VOLTAIRE (LEVALLOIS),47 RUE VOLTAIRE - 92300 LEVALLOIS-PERRET,92,92300,LEVALLOIS-PERRET,48.89196233,2.28420499,48.89196233
Vélib,34007,34007 - ROSIERS (SAINT OUEN),43-45 RUE BLANQUI / RUE DES ROSIERS - 93400 SAINT OUEN,93,93400,SAINT-OUEN,48.90536225,2.337389649,48.90536225
Vélib,5009,05009 - SQUARE VIVIANI,6 RUE DU FOUARRE - 75005 PARIS,75,75005,PARIS,48.85165118,2.347463335,48.85165118
Vélib,9012,09012 - ROUGEMONT,3-5 RUE ROUGEMONT - 75009 PARIS,75,75009,PARIS,48.87154221,2.345836456,48.87154221
Vélib,15030,15030 - LINOIS,66 RUE EMERIAU - 75015 PARIS,75,75015,PARIS,48.84804579,2.284380634,48.84804579
Vélib,16033,16033 - MICHEL ANGE AUTEUIL,85 RUE JEAN DE LA FONTAINE - 75016 PARIS,75,75016,PARIS,48.84842761,2.265253821,48.84842761
Vélib,17003,17003 - JACQUES KELLNER,4-6 RUE JACQUES KELLNER - 75017 PARIS,75,75017,PARIS,48.89580949,2.327897409,48.89580949
Vélib,18113,18113 - LEPIC,70 - 72 RUE LEPIC - 75018 PARIS,75,75018,PARIS,48.88757307,2.334327336,48.88757307
Vélib,20011,20011 - PYRÉNÉES-DAGORNO,103 RUE DES PYRENNEES - 75020 PARIS,75,75020,PARIS,48.85550135,2.405168521,48.85550135
Vélib,20026,20026 - PELLEPORT,121 AVENUE GAMBETTA - 75020 PARIS,75,75020,PARIS,48.86792515,2.400976624,48.86792515
Vélib,20104,20104 - RUE LOUIS LUMIÈRE,68 RUE LOUIS LUMIERE - 75020 PARIS,75,75020,PARIS,48.86216198,2.411125782,48.86216198
Vélib,4006,04006 - BASSIN DE L'ARSENAL,FACE 1 BOULEVARD BOURBON - 75004 PARIS,75,75004,PARIS,48.84772513,2.365939153,48.84772513
Vélib,6014,06014 - PONT DE LODI DAUPHINE,7 RUE DU PONT DE LODI - 75006 PARIS,75,75006,PARIS,48.8552969,2.339947308,48.8552969
Vélib,8009,08009 - SAINT LAZARE RER,1 RUE DE L'ISLY - 75008 PARIS,75,75008,PARIS,48.87480802,2.326481486,48.87480802
Vélib,10002,10002 - STRASBOURG,3 BD STRASBOURG - 75010 PARIS,75,75010,PARIS,48.86967912,2.354327697,48.86967912
Vélib,12008,12008 - HECTOR MALOT,15 BIS RUE HECTOR MALOT - 75012 PARIS,75,75012,PARIS,48.84681513,2.376929361,48.84681513
Vélib,32604,32604 - KOCK (LES LILAS),FACE 3 AVENUE PAUL DE KOCK - 93260 LES LILAS,93,93260,LES LILAS,48.88121543,2.420209155,48.88121543
Vélib,15064,15064 - JAVEL,DEV 5 AVENUE EMILE ZOLA - 75015 PARIS,75,75015,PARIS,48.84629492,2.278413913,48.84629492
Vélib,15070,15070 - BLANC,88 RUE BALARD - 75015 PARIS,75,75015,PARIS,48.83863387,2.278274193,48.83863387
Vélib,17106,17106 - BERTHIER PORTE DE CLICHY,4 BOULEVARD BERTHIER - 75017 PARIS,75,75017,PARIS,48.89434509,2.312593887,48.89434509
Vélib,14122,14122 - BRUNE,1 RUE DU COLONEL MONTEIL - 75014 PARIS,75,75014,PARIS,48.82650293,2.3092748,48.82650293
Vélib,15115,15115 - VAUGIRARD,25-31 BOULEVARD DE VAUGIRARD - 75015 PARIS,75,75015,PARIS,48.84132526,2.318291552,48.84132526
Vélib,17109,17109 - BOIS LE PRÊTRE,22 BD DE BOIS LE PRETRE - 75017 PARIS,75,75017,PARIS,48.89953828,2.320133661,48.89953828
Vélib,17045,17045 - PLACE DES TERNES - 5,5 PLACE DES TERNES - 75017 PARIS,75,75017,PARIS,48.87841039,2.297831065,48.87841039
Vélib,18042,18042 - PIGALLE GERMAIN PILLON,FACE 36 BOULEVARD DE CLICHY - 75018 PARIS,75,75018,PARIS,48.88272809,2.336262639,48.88272809
Vélib,18030,18030 - SIMPLON,1 RUE JOSEPH DIJON - 75018 PARIS,75,75018,PARIS,48.89373428,2.347517967,48.89373428
Vélib,18045,18045 - GANNERON,2 RUE PIERRE GINIER - 75018 PARIS,75,75018,PARIS,48.88662715,2.326293689,48.88662715
Vélib,20030,20030 - PERE LACHAISE,54 BOULEVARD MENILMONTANT - 75020 PARIS,75,75020,PARIS,48.86341111,2.387133958,48.86341111
Vélib,20109,20109 - SURMELIN HAXO,2 RUE HAXO - 75020 PARIS,75,75020,PARIS,48.86943708,2.405396575,48.86943708
Vélib,6029,06029 - VAUGIRARD PRINCE,FACE 1 RUE DE VAUGIRARD - 75006 PARIS,75,75006,PARIS,48.84892296,2.341040509,48.84892296
Vélib,6001,06001 - INSTITUT,5 QUAI MALAQAIS - 75006 PARIS,75,75006,PARIS,48.85761568,2.335831353,48.85761568
Vélib,6024,06024 - SAINT GERMAIN DES PRES,55 RUE DES SAINTS PERES - 75006 PARIS,75,75006,PARIS,48.85394231,2.330153525,48.85394231
Vélib,8001,08001 - PETIT PALAIS,AV. DUTUIT - 75008 PARIS,75,75008,PARIS,48.8668438,2.315779713,48.8668438
Vélib,8110,08110 - STOCKOLM ROME,6 RUE DE STOCKOLM - 75008 PARIS,75,75008,PARIS,48.87711192,2.322329321,48.87711192
Vélib,10008,10008 - CITE RIVERIN,12 RUE CITE RIVERIN / ANGLE RUE DU CHATEAU D'EAU - 75010 PARIS,75,75010,PARIS,48.87076498,2.358724462,48.87076498
Vélib,11038,11038 - TEMPLE REPUBLIQUE,44 BD DU TEMPLE - 75011 PARIS,75,75011,PARIS,48.86574508,2.365312951,48.86574508
Vélib,13037,13037 - IVRY BAUDICOURT,76 AVENUE D'IVRY - 75013 PARIS,75,75013,PARIS,48.824696,2.363106074,48.824696
Vélo2,53001,53001 - PON01 - RUE SERE-DEPOIN (CB),Place du Général de Gaulle devant la Gare - 95300 PONTOISE,95,95300,PONTOISE,49.04762193,2.095547002,49.04762193
Vélib,17102,17102 - ALFRED ROLL,14 RUE ALFRED ROLL - 75017 PARIS,75,75017,PARIS,48.88784949,2.300034398,48.88784949
Vélib,18031,18031 - ALBERT KAHN,67 RUE CHAMPIONNET - 75018 PARIS,75,75018,PARIS,48.89579698,2.345585584,48.89579698
Vélib,19002,19002 - TANGER,45 & 48 RUE RIQUET - 75019 PARIS,75,75019,PARIS,48.88935145,2.370774488,48.88935145
Vélib,21210,21210 - PERI 2 (MONTROUGE),8 RUE GABRIEL PERI - 92120 MONTROUGE,92,92120,MONTROUGE,48.81781709,2.324031278,48.81781709
Vélib,22401,22401 - DE GAULLE (MALAKOFF),BOULEVARD CHARLES DE GAULLE (STATION DE METRO) - 92240 MALAKOFF,92,92240,MALAKOFF,48.82252831,2.298631654,48.82252831
Vélib,35010,35010 - GERVAIS (PANTIN),1-3 RUE DU PRE SAINT GERVAIS - 93500 PANTIN,93,93500,PANTIN,48.89107898,2.40277552,48.89107898
Vélo2,50022,50022 - CER22 - GARE CERGY GRAND CENTRE (CB),BOULEVARD DE L'OISE / RUE DE LA GARE - 95000 CERGY,95,95000,CERGY,49.03536206,2.081226367,49.03536206
Vélib,1005,01005 - LES HALLES - SEBASTOPOL,3 RUE DE LA COSSONNERIE - 75001 PARIS,75,75001,PARIS,48.86126207,2.3494,48.86126207
Vélib,1014,01014 - RIVOLI MUSEE DU LOUVRE,5 RUE DE L'ECHELLE - 75001 PARIS,75,75001,PARIS,48.86367226,2.334057608,48.86367226
Vélib,9002,09002 - MAUBEUGE CONDORCET,19 RUE D'ABBEVILLE - 75009 PARIS,75,75009,PARIS,48.87922337,2.349147494,48.87922337
Vélib,12107,12107 - DIDEROT BOURDAN,146 BOULEVARD DIDEROT - 75012 PARIS,75,75012,PARIS,48.84765388,2.390238633,48.84765388
Vélib,15011,15011 - THEBAUD RUE DE CAMBRONNE,32 RUE CAMBRONNE - 75015 PARIS,75,75015,PARIS,48.84583142,2.301753087,48.84583142
Vélib,16023,16023 - RUE DE PASSY,1 RUE DE PASSY - 75016 PARIS,75,75016,PARIS,48.85838125,2.284129013,48.85838125
Vélib,16111,16111 - HELIE,4 - 6 rue Faustin Helie - 75016 PARIS,75,75016,PARIS,48.85940308,2.276522089,48.85940308
Vélo2,50101,50101 - PÔLE GARE (CB),CHEMIN DE CERGY DEVANT LA GARE - 95010 NEUVILLE,95,95010,NEUVILLE,49.01889782,2.056537004,49.01889782
Vélib,22006,22006 - PIERRET (NEUILLY),33 RUE PIERRET - 92200 NEUILLY SUR SEINE,92,92200,NEUILLY-SUR-SEINE,48.88302666,2.260096984,48.88302666
Vélib,35007,35007 - DELESSERT (PANTIN),1 RUE  BENJAMIN DELESSERT - 93500 PANTIN,93,93500,PANTIN,48.89394371,2.41802966,48.89394371
Vélib,35013,35013 - TELL (PANTIN),1 RUE GUILLAUME TELL / FACE AU 64 BENJAMIN DELESSERT- 93500 PANTIN,93,93500,PANTIN,48.88948842,2.419848969,48.88948842
Vélib,18041,18041 - MARTYRS 2,FACE 112 BOULEVARD DE ROCHECHOUART - 75018 PARIS,75,75018,PARIS,48.8821942,2.34065185,48.8821942
Vélib,19016,19016 - OURCQ,78 RUE D'HAUTPOUL - 75019 PARIS,75,75019,PARIS,48.88639368,2.386541454,48.88639368
Vélib,20028,20028 - GAMBETTA MARTIN NADAUD,FACE 2 RUE ORFILA - 75020 PARIS,75,75020,PARIS,48.86518641,2.394468581,48.86518641
Vélib,1004,01004 - MARGUERITE DE NAVARRE,12 RUE DES HALLES - 75001 PARIS,75,75001,PARIS,48.85989631,2.346756668,48.85989631
Vélib,5027,05027 - GOBELINS,22 AVENUE DES GOBELINS - 75005 PARIS,75,75005,PARIS,48.83712604,2.35143333,48.83712604
Vélib,7026,07026 - PLACE DE FINLANDE,39 QUAI D'ORSAY - 75007 PARIS,75,75007,PARIS,48.86233,2.31124,48.86233
Vélib,10009,10009 - HITTORFF,FACE 14 RUE HITTORFF - 75010 PARIS,75,75010,PARIS,48.87208361,2.357663686,48.87208361
Vélib,13122,13122 - PARC DE CHOISY,FACE 153 AVENUE DE CHOISY - 75013 PARIS,75,75013,PARIS,48.82815625,2.358513533,48.82815625
Vélo2,53002,53002 - PON02 - PLACE DE LA LIBÉRATION,Place de la Libération côté avenue de Verdun - 95300 PONTOISE,95,95300,PONTOISE,49.04468282,2.090817351,49.04468282
Cristolib,5,05 - GENERAL LECLERC / BARRAGE,144 RUE DU GENERAL LECLERC,94,94000,Créteil,48.78683891,2.468566572,48.78683891
Vélib,14029,14029 - GERGOVIE VERCINGETORIX,112 RUE VERCINGETORIX - 75014 PARIS,75,75014,PARIS,48.83425925,2.313391647,48.83425925
Vélib,18111,18111 - FELIZ ZIEM,2 RUE FELIX ZIEM - 75018 PARIS,75,75018,PARIS,48.8894963,2.333393659,48.8894963
Vélib,18105,18105 - BELIARD POISSONNIERS,157 BIS-159 RUE DES POISSONNIERS - 75018 PARIS,75,75018,PARIS,48.89740679,2.352526659,48.89740679
Vélib,19118,19118 - BOLIVAR BURNOUF,82 AVENUE SIMON BOLIVAR - 75019 PARIS,75,75019,PARIS,48.87712418,2.374276509,48.87712418
Vélib,21503,21503 - LEDRU ROLLIN (SURESNES),13/15 RUE LEDRU ROLLIN - 92150 SURESNES,92,92150,SURESNES,48.87092049,2.229589352,48.87092049
Vélib,22001,22001 - CHATEAU (NEUILLY),26 BOULEVARD DU CHATEAU - 92200 NEUILLY,92,92200,NEUILLY-SUR-SEINE,48.89051191,2.270167225,48.89051191
Vélib,42006,42006 - BROSSOLETTE (IVRY),23 RUE PIERRE BROSSOLETTE - 94200 IVRY,94,94200,IVRY-SUR-SEINE,48.81692972,2.381460319,48.81692972
Vélib,21703,21703 - MARTINIE (VANVES),5-7 AVENUE MARCEL MARTINIE - 92170 VANVES,92,92170,VANVES,48.82104992,2.291300631,48.82104992
Vélib,12123,12123 - CHATEAU DE VINCENNES,COURS DES MARECHAUX - 94300 VINCENNES,94,94300,VINCENNES,48.84423193,2.439209538,48.84423193
Vélib,14108,14108 - JOURDAN LE BRIX ET MESNIN,RUE LE BRIX ET MESNIN - 75014 PARIS,75,75014,PARIS,48.82234097,2.327861653,48.82234097
Vélib,14022,14022 - BRUNE DIDOT,108 RUE DIDOT - 75014 PARIS,75,75014,PARIS,48.82656672,2.313276758,48.82656672
Vélib,15104,15104 - HÔPITAL GEORGES POMPIDOU (PROP 2),FACE 66 - 70 RUE LEBLANC - 75015 PARIS,75,75015,PARIS,48.837679,2.275730609,48.837679
Vélib,16112,16112 - CHERNOVITZ,1-3 RUE CHERNOVITZ - 75016 PARIS,75,75016,PARIS,48.85698641,2.282173218,48.85698641
Vélib,18109,18109 - RIQUET PAJOL,55 RUE PAJOL - 75018 PARIS,75,75018,PARIS,48.88959697,2.362853604,48.88959697
Vélib,18112,18112 - HÔPITAL BICHAT,2 RUE ARTHUR RANC - 75018 PARIS,75,75018,PARIS,48.89801434,2.333653376,48.89801434
Vélib,20020,20020 - PYRENEES RENOUVIER,183 RUE DES PYRENEES - 75020 PARIS,75,75020,PARIS,48.86095933,2.400421852,48.86095933
